"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1850319906350530861","Sun Oct 27 21:39:45 +0000 2024","0","@Taslim90739830 @xquitavee @gibran_tweet @jokowi @prabowo Retret kemarin dibiayai oleh uang pribadi bapak presiden. Ada beritanya di kompas.","1850653637552586954","","Taslim90739830","in","","0","0","0","https://x.com/ayuitusiapa/status/1850653637552586954","1102016194905759744","ayuitusiapa"
"1850379685190144432","Sun Oct 27 21:39:33 +0000 2024","1","@tempodotco Awas virus jokowi jilid 2 menyerang waspadalah wasoadalh","1850653588030427384","","tempodotco","in","","0","0","0","https://x.com/imamputrajago/status/1850653588030427384","2158095163","imamputrajago"
"1850491916825010371","Sun Oct 27 21:38:51 +0000 2024","0","@alisyarief @jokowi @prabowo Proyek ambisius merugikan negara","1850653413115412604","","alisyarief","in","","0","0","0","https://x.com/Black4715Id/status/1850653413115412604","1178581333750059008","Black4715Id"
"1850168168742006870","Sun Oct 27 21:38:35 +0000 2024","0","@hnirankara @ZUL_Hasan @Gerindra @prabowo Banyak menteri tolol yg di jadikan mentri sama si jokowi bangsat","1850653343900901845","","hnirankara","in","","0","0","0","https://x.com/Timeline_real/status/1850653343900901845","1758128829640704000","Timeline_real"
"1850652896775557382","Sun Oct 27 21:36:48 +0000 2024","0","Buzzerr kok 90 jt lebih ato 58 % lbh ?? Pdhl kita tahu spa buzzer ntah rp pa dollar yg tiap hr distiap wkt yg selalu mnghujat dan menfitnah JOKOWI bhkan sampai purna tugaspun masih aja dicai maki ?? @NajwaShihab Merenunglah selagi bisa..jngan musuhi orang baik pesan mbah Pacul.","1850652896775557382","","","in","","0","0","0","https://x.com/armstrong_jeje/status/1850652896775557382","1630745356425400320","armstrong_jeje"
"986969653095354369","Sun Oct 27 21:36:14 +0000 2024","0","@jokowi Keren banget nih semoga industri otomotif Indonesia makin maju!","1850652752772481291","","jokowi","in","Sumsel","0","0","0","https://x.com/alease422eh/status/1850652752772481291","992688200144404481","alease422eh"
"1293123409077866497","Sun Oct 27 21:36:05 +0000 2024","0","@jokowi Iya nih dukung banget! Kita juga harus ikut andil dalam memajukan ekonomi lewat belanja daerah. Semoga semua kepala daerah bisa responsif ya!","1850652716412043413","","jokowi","in","Jatim","0","0","0","https://x.com/kianxkeats/status/1850652716412043413","2943925589","kianxkeats"
"1850301311914537305","Sun Oct 27 21:35:14 +0000 2024","0","@Lembayung071 @jokowi Kok udah ga main lempar2","1850652502997516358","","Lembayung071","in","","0","0","0","https://x.com/bertumbuh51/status/1850652502997516358","1603928079638089730","bertumbuh51"
"1850465039465218192","Sun Oct 27 21:34:34 +0000 2024","8","@Jennifer_bogota @Flankerchan @Widyarenee Statement tolol banget Soekarno alumni sipil Habibie mesin dan lu ngatain orang mipa yang ngomongin politik??? Jokowi pun lulusan kehutanan cok. Kalo jadi penyepong minimal otaknya dipake dulu bego","1850652332192891388","","Jennifer_bogota","in","","0","0","0","https://x.com/supaidaky/status/1850652332192891388","1625165053480820736","supaidaky"
"1850136245479108989","Sun Oct 27 21:33:07 +0000 2024","0","@mapedos01 Kalo pengen kejar jokowi coba anak abah pegan turbin pesawat saat berputar pasti ketangkap ","1850651967762391223","","mapedos01","in","Kota Makassar, Sulawesi Selata","0","0","0","https://x.com/Indonesia_24/status/1850651967762391223","1117903503949615104","Indonesia_24"
"1850146790336561563","Sun Oct 27 21:33:05 +0000 2024","0","@alisyarief Jokowi hanya menguntungkan oligarki dan china","1850651960787313087","","alisyarief","in","luxor","0","0","0","https://x.com/rajatapura/status/1850651960787313087","819027163277971456","rajatapura"
"1850651940084203550","Sun Oct 27 21:33:00 +0000 2024","0","bangke!! mimpi ngebahas kabinet jokowi sama mendaki ketemu banyak ular merinding cok","1850651940084203550","","","in","Albuquerque, NM","0","1","0","https://x.com/magnumrisk/status/1850651940084203550","1361996042368020487","magnumrisk"
