"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848910493391720500","Wed Oct 23 02:13:07 +0000 2024","9","Waspadalah! Waspadalah! Sebaiknya bocah itu gak usah dilantik! Keluarga maling selamanya maling Keceplosan dalam canda Kaesang: Gibran sudah siapkan tim untuk kudeta Pak Prabowo #UsutIjazahPalsuJokowi #UsutIjazahPalsuJokowi #FufufafaWapresIlegal https://t.co/bL6veTgjON","1848910493391720500","https://pbs.twimg.com/media/GaimSuQbEAAjHlj.jpg","","in","","0","0","8","https://x.com/dancersejati07/status/1848910493391720500","1605747132014637061","dancersejati07"
"1848909826178617720","Wed Oct 23 02:10:28 +0000 2024","0","Saya percaya dg omongan ibu Connie; pak Prabowo menjabat sebagai Presiden 3 th kemudian dilanjutkan Gibran 2 Th + 2 Periode sehingga Gibran total menjabat 12 th kemudian dilanjutkan dg Kaesang...ini artinya Jokowi berhasil membuat Dinasti Keluarga. https://t.co/zZH4L1aGVV","1848909826178617720","https://pbs.twimg.com/ext_tw_video_thumb/1848909659127877633/pu/img/2iU9boOVuw0WFi-H.jpg","","in","","0","2","0","https://x.com/RizalCania14819/status/1848909826178617720","1767677189179482112","RizalCania14819"
"1848257781088022779","Wed Oct 23 01:58:51 +0000 2024","0","@DedynurPalakka Karena nila setitik rusak susu sebelanga.. Itu kata pepatah.. Nila setitik itu adalah merubah aturan agar Gibran bisa ikut Pilpres‼️Untuk Kaesang berhasil digagalkan krn demo besar2ran shg DPR gagal/batal mengesahkan‼️","1848906902073446650","","DedynurPalakka","in","","0","0","0","https://x.com/ImronRo47311946/status/1848906902073446650","1520963109103747072","ImronRo47311946"
"1848884566842609901","Wed Oct 23 01:57:16 +0000 2024","0","@elisa_jkt giring otaknya kosong kayak junjungannya fufufafa dan kaesang","1848906504847692247","","elisa_jkt","in","","0","0","0","https://x.com/alfatih200319/status/1848906504847692247","1605073707269230592","alfatih200319"
"1848896512610451764","Wed Oct 23 01:56:49 +0000 2024","16","@Yoechan_ @DolfieOtay @baronko_cole @b3l4h4nh4t1ku_ @TukuQ_86300 @A5l1n9_4la_m_ @ArdieSuhardi321 @OktermanLkmn @se_raden997370 @PahetKopi28207 @secr3thm4nz56 @4nw4r__84 @C1ntaT4nahA1r3_ @Anto1157 @perangutan23 @Udinsam_dua @Darmara02177184 @sampalle @bale_imut @Al355555 @NunutUswatun @SiTukangUtang_0 @Sumanto59653397 @RENIEKA2012 @Amans4 @Enggang_Kaltim @dankelha @KiYang4343 @toniwahyudi21 @NawawiAlMaroni @RusdiridwanS @abah_mumtaz @dewimajid4 @syeifm @ManusiaBumi2_ @MentriGoblok35 @OdriSeva @irawanjayakarta @omo_sugema6 #UsutIjazahPalsuJokowi #FufufafaWapresIlegal @InonkIskandar88 @theblackmagican @ILHAM2504 @Yak_An5 @Ccindydd86Cindy @Br0m0c0r4hC4we2 @ade_rusmaya @sumpanto @Andi00583950 @br2_joan @zal_4d3k 8. Gibran Bobby Kaesang meraih jabatan dengan cara yang tidak normal https://t.co/SuY50BNM5T","1848906392201269469","https://pbs.twimg.com/ext_tw_video_thumb/1848906373234561025/pu/img/E-5nKI0U1Xo0lUS5.jpg","PenjagalParpol_","in","","1","1","12","https://x.com/PenjagalParpol_/status/1848906392201269469","1824073621096247296","PenjagalParpol_"
"1848495823652581484","Wed Oct 23 01:56:37 +0000 2024","0","@yovst1 @inganggita Kok entah apa tujuannya? Ya itu klan mulyono kalo makin disanjung bakalan jadi kenyataan nanti gibran-&gt; kaesang-&gt; jan ethes jadi presiden kocak. Ya bener harus di jatuhin dulu. And it worked at some point Wowo loyalisnya kayanya ngga se militan mulyono yg nyentuh grassroot bgt.","1848906340040904831","","yovst1","in","Jakarta Capital Region","0","2","0","https://x.com/havimon/status/1848906340040904831","910069182909186049","havimon"
"1848884566842609901","Wed Oct 23 01:54:10 +0000 2024","0","@hdsambodo @elisa_jkt Kan udah ngasih jabatan ke kaesang.","1848905725952856290","","hdsambodo","in","","0","0","0","https://x.com/gatauahdark/status/1848905725952856290","1070505077708775425","gatauahdark"
"1848904293564485793","Wed Oct 23 01:48:29 +0000 2024","0","jet gua baru nyadar farez mirip kaesang","1848904293564485793","","","in","","0","1","0","https://x.com/acinphobic/status/1848904293564485793","1109602500825374720","acinphobic"
"1848877668714090665","Wed Oct 23 01:40:33 +0000 2024","0","@incosmogyral Di base skrg banyak bgt postingan kaya gt td lewat yang belain gibran ga lama lewat yg lebih milih selvy dibanding si istri kaesang","1848902298543788248","","incosmogyral","in","she/her, booktwt. 📚: 50 / 80","0","1","0","https://x.com/Sarahibrary/status/1848902298543788248","1553427546351341569","Sarahibrary"
"1848884566842609901","Wed Oct 23 01:22:07 +0000 2024","0","@hdsambodo @elisa_jkt Apa iya PSI bener2 menangin paslon secara partai ini gak bisa tembus DPR RI. Palingan juga hadiah hiburan buat Giring krn kursi ketua partainya diambil Kaesang","1848897660583120918","","hdsambodo","in","","0","0","0","https://x.com/lusikhulusiniah/status/1848897660583120918","1545997505443155969","lusikhulusiniah"
