"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852137732208017895","Thu Oct 31 23:57:01 +0000 2024","0","Prof Faisal Sambut Positif Penegakan Hukum Pemerintah Prabowo - Gibran https://t.co/o5sIks7ltQ","1852137732208017895","","","in","","0","0","0","https://x.com/Putuputrayasa/status/1852137732208017895","108435397","Putuputrayasa"
"1852003029337436295","Thu Oct 31 23:56:27 +0000 2024","0","@DokterTifa @prabowo Kasus korup ya korup aja gak ada korelasinya menutupi fufufafa sama penangkapan @tomlembong . Enak bener jadi koruptor kalo begini ya. Soal hinaan ke pak Prabowo mah selalu menjadi santapan yang dihidangkan. Inget masa2 pemilu kalian pernah menjadi sosok fufufafa.","1852137590545355200","","anak_pdagang","in","","0","0","0","https://x.com/anak_pdagang/status/1852137590545355200","1717522687478902784","anak_pdagang"
"1851993490030498298","Thu Oct 31 23:56:17 +0000 2024","0","@nenrvous Papua maju berkat program transmigrasi Prabowo. #ProgramPemerataanPrabowo","1852137548963066103","","nenrvous","in","","0","0","0","https://x.com/azmi_ifata29/status/1852137548963066103","1692380416861487104","azmi_ifata29"
"1851774100597031133","Thu Oct 31 23:56:17 +0000 2024","0","@MrHeisenbergggg @buletbuletkecil @bustwedan @iykykbruv SAYANG SEKALI kaka salahhhh. Wle dasar pendukung kadrun teroris Prabowo Kami gabakal lupa Prabowo yang rasis memusuhi orang Indonesia melawan koruptor Soeharto juga memusuhi Pancasila 212 Prabowo kadrun https://t.co/WIkUM32Nx5","1852137547432104166","https://pbs.twimg.com/media/GbQdSMya8AAfE7W.jpg","MrHeisenbergggg","in","","0","1","0","https://x.com/Bruskami/status/1852137547432104166","1641703807251025921","Bruskami"
"1851989146186793440","Thu Oct 31 23:56:16 +0000 2024","0","@rahis Papua lebih maju dengan dukungan transmigrasi dari Prabowo. #ProgramPemerataanPrabowo","1852137543241994627","","rahis","in","","0","0","0","https://x.com/arfan_gaffi/status/1852137543241994627","1683389882838949888","arfan_gaffi"
"1852115180131606606","Thu Oct 31 23:56:04 +0000 2024","0","@najwa_fais @bp2mi_ri @Kadir_Karding @prabowo @gibran_tweet @KemensetnegRI @setkabgoid Keren Gala Dinnernya ","1852137495515009406","","najwa_fais","in","Bhumi Merdeka ","0","0","0","https://x.com/chandraLaras22/status/1852137495515009406","2546567134","chandraLaras22"
"1851914419858739593","Thu Oct 31 23:55:42 +0000 2024","4","@Metro_TV @prabowo tidak adak yg kebal hukum pak sikatt","1852137404007879090","","Metro_TV","in","Sbg","0","0","0","https://x.com/BeatPop768/status/1852137404007879090","1786226598724923392","BeatPop768"
"1852003029337436295","Thu Oct 31 23:55:39 +0000 2024","0","@vincen_jon36595 @DokterTifa @prabowo Emang dulu Prabowo ga benci babemya? Politik hal biasa kawan jadi lawan lawan jadi kawan....ribuan tahun lalu sdh ada. Yg sdh menjadi kawan mau diadu domba dgn cara apapun ga akan pecah kongsi sepanjang kepentingannya sama.","1852137388669309152","","vincen_jon36595","in","Kampong dokoh","0","0","0","https://x.com/Capitalisborju/status/1852137388669309152","1826162869123346432","Capitalisborju"
"1852070111647305880","Thu Oct 31 23:55:29 +0000 2024","0","@sunflower_mil @bp2mi_ri @Kadir_Karding @prabowo @gibran_tweet @setkabgoid @KemensetnegRI Mantap pak Mentri @Kadir_Karding","1852137347217002880","","sunflower_mil","in","Bhumi Merdeka ","0","0","0","https://x.com/chandraLaras22/status/1852137347217002880","2546567134","chandraLaras22"
"1851992815640940595","Thu Oct 31 23:54:55 +0000 2024","2","@ridwankamil @ini_iqra @prabowo Contoh pemimpin penghasut...kan udah jelas soal jakarta","1852137204497436914","","ridwankamil","in","Cañada Juncosa, España","0","0","0","https://x.com/wulan88057394/status/1852137204497436914","1188277576722210816","wulan88057394"
"1852031483591967105","Thu Oct 31 23:54:47 +0000 2024","0","@denisaanggi_ @bp2mi_ri @Kadir_Karding @prabowo @gibran_tweet @setkabgoid @KemensetnegRI Keren pak mentriku ","1852137172700143631","","denisaanggi_","in","Bhumi Merdeka ","0","0","0","https://x.com/chandraLaras22/status/1852137172700143631","2546567134","chandraLaras22"
"1851774280838844780","Thu Oct 31 23:54:45 +0000 2024","0","@Tan_Mar3M @prabowo Maruk amat nih bocil berharap jadi presiden biar aman Fufufafa","1852137164752277615","","Tan_Mar3M","in","","0","0","0","https://x.com/adjie1740174548/status/1852137164752277615","1753389364405772288","adjie1740174548"
"1851992815640940595","Thu Oct 31 23:54:41 +0000 2024","0","@ridwankamil @prabowo Lagi unjuk gigi ceritanya","1852137146616025182","","ridwankamil","in","","0","0","0","https://x.com/adesuzuki87/status/1852137146616025182","1767801612729540608","adesuzuki87"
"1852003029337436295","Thu Oct 31 23:54:38 +0000 2024","0","@DokterTifa @prabowo Kejam nya politik .. Entah next nya gmn ...","1852137133890507158","","DokterTifa","in","","0","0","0","https://x.com/NurHida74739033/status/1852137133890507158","1418448951246614528","NurHida74739033"
"1851607815971909645","Thu Oct 31 23:54:31 +0000 2024","1","@theWorldOfLie @MamanPiyul Prabowo baik? Gk salah bang? diluar aspek kasus HAM dia bpk polarisasi indo itu sang dalang yg buat bangsa ini jd terbelah dan jg yg angkat mas wiwi ke permukaan dgn segala background mas wiwi yg gk jelas","1852137105423769742","","theWorldOfLie","in","","0","0","0","https://x.com/Elizena02/status/1852137105423769742","1398868658294689793","Elizena02"
